filename,flip_type,bbox_coords,normal_abnormal
sperm_morph_259_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 296, ""top_left_y"": 2, ""bottom_right_x"": 420, ""bottom_right_y"": 505}","{""Normal/Abnormal"":""N""}"
sperm_morph_259_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 663, ""top_left_y"": 104, ""bottom_right_x"": 754, ""bottom_right_y"": 272}","{""Normal/Abnormal"":""A""}"
sperm_morph_259_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 21, ""top_left_y"": 309, ""bottom_right_x"": 112, ""bottom_right_y"": 477}","{""Normal/Abnormal"":""A""}"
sperm_morph_259_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 663, ""top_left_y"": 309, ""bottom_right_x"": 754, ""bottom_right_y"": 477}","{""Normal/Abnormal"":""A""}"
sperm_morph_260_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 108, ""top_left_y"": 198, ""bottom_right_x"": 693, ""bottom_right_y"": 331}","{""Normal/Abnormal"":""N""}"
sperm_morph_260_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 82, ""top_left_y"": 250, ""bottom_right_x"": 667, ""bottom_right_y"": 383}","{""Normal/Abnormal"":""N""}"
sperm_morph_260_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 108, ""top_left_y"": 250, ""bottom_right_x"": 693, ""bottom_right_y"": 383}","{""Normal/Abnormal"":""N""}"
sperm_morph_261_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 208, ""top_left_y"": 156, ""bottom_right_x"": 711, ""bottom_right_y"": 292}","{""Normal/Abnormal"":""A""}"
sperm_morph_261_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 64, ""top_left_y"": 289, ""bottom_right_x"": 567, ""bottom_right_y"": 425}","{""Normal/Abnormal"":""A""}"
sperm_morph_261_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 208, ""top_left_y"": 289, ""bottom_right_x"": 711, ""bottom_right_y"": 425}","{""Normal/Abnormal"":""A""}"
sperm_morph_261_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 12, ""top_left_y"": 177, ""bottom_right_x"": 303, ""bottom_right_y"": 369}","{""Normal/Abnormal"":""A""}"
sperm_morph_261_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 472, ""top_left_y"": 212, ""bottom_right_x"": 763, ""bottom_right_y"": 404}","{""Normal/Abnormal"":""A""}"
sperm_morph_261_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 12, ""top_left_y"": 212, ""bottom_right_x"": 303, ""bottom_right_y"": 404}","{""Normal/Abnormal"":""A""}"
sperm_morph_262_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 92, ""top_left_y"": 81, ""bottom_right_x"": 602, ""bottom_right_y"": 384}","{""Normal/Abnormal"":""N""}"
sperm_morph_262_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 173, ""top_left_y"": 197, ""bottom_right_x"": 683, ""bottom_right_y"": 500}","{""Normal/Abnormal"":""N""}"
sperm_morph_262_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 92, ""top_left_y"": 197, ""bottom_right_x"": 602, ""bottom_right_y"": 500}","{""Normal/Abnormal"":""N""}"
sperm_morph_262_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 366, ""top_left_y"": 241, ""bottom_right_x"": 577, ""bottom_right_y"": 387}","{""Normal/Abnormal"":""A""}"
sperm_morph_262_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 198, ""top_left_y"": 194, ""bottom_right_x"": 409, ""bottom_right_y"": 340}","{""Normal/Abnormal"":""A""}"
sperm_morph_262_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 366, ""top_left_y"": 194, ""bottom_right_x"": 577, ""bottom_right_y"": 340}","{""Normal/Abnormal"":""A""}"
sperm_morph_263_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 379, ""top_left_y"": 2, ""bottom_right_x"": 701, ""bottom_right_y"": 244}","{""Normal/Abnormal"":""A""}"
sperm_morph_263_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 74, ""top_left_y"": 337, ""bottom_right_x"": 396, ""bottom_right_y"": 579}","{""Normal/Abnormal"":""A""}"
sperm_morph_263_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 379, ""top_left_y"": 337, ""bottom_right_x"": 701, ""bottom_right_y"": 579}","{""Normal/Abnormal"":""A""}"
sperm_morph_263_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 137, ""top_left_y"": 218, ""bottom_right_x"": 520, ""bottom_right_y"": 363}","{""Normal/Abnormal"":""A""}"
sperm_morph_263_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 255, ""top_left_y"": 218, ""bottom_right_x"": 638, ""bottom_right_y"": 363}","{""Normal/Abnormal"":""A""}"
sperm_morph_263_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 137, ""top_left_y"": 218, ""bottom_right_x"": 520, ""bottom_right_y"": 363}","{""Normal/Abnormal"":""A""}"
sperm_morph_264_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 211, ""top_left_y"": 152, ""bottom_right_x"": 607, ""bottom_right_y"": 527}","{""Normal/Abnormal"":""N""}"
sperm_morph_264_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 168, ""top_left_y"": 54, ""bottom_right_x"": 564, ""bottom_right_y"": 429}","{""Normal/Abnormal"":""N""}"
sperm_morph_264_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 211, ""top_left_y"": 54, ""bottom_right_x"": 607, ""bottom_right_y"": 429}","{""Normal/Abnormal"":""N""}"
sperm_morph_264_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 265, ""top_left_y"": 8, ""bottom_right_x"": 337, ""bottom_right_y"": 525}","{""Normal/Abnormal"":""A""}"
sperm_morph_264_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 438, ""top_left_y"": 56, ""bottom_right_x"": 510, ""bottom_right_y"": 573}","{""Normal/Abnormal"":""A""}"
sperm_morph_264_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 265, ""top_left_y"": 56, ""bottom_right_x"": 337, ""bottom_right_y"": 573}","{""Normal/Abnormal"":""A""}"
sperm_morph_264_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 22, ""top_left_y"": 239, ""bottom_right_x"": 267, ""bottom_right_y"": 408}","{""Normal/Abnormal"":""A""}"
sperm_morph_264_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 508, ""top_left_y"": 173, ""bottom_right_x"": 753, ""bottom_right_y"": 342}","{""Normal/Abnormal"":""A""}"
sperm_morph_264_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 22, ""top_left_y"": 173, ""bottom_right_x"": 267, ""bottom_right_y"": 342}","{""Normal/Abnormal"":""A""}"
sperm_morph_265_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 120, ""top_left_y"": 202, ""bottom_right_x"": 514, ""bottom_right_y"": 564}","{""Normal/Abnormal"":""N""}"
sperm_morph_265_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 261, ""top_left_y"": 17, ""bottom_right_x"": 655, ""bottom_right_y"": 379}","{""Normal/Abnormal"":""N""}"
sperm_morph_265_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 120, ""top_left_y"": 17, ""bottom_right_x"": 514, ""bottom_right_y"": 379}","{""Normal/Abnormal"":""N""}"
sperm_morph_266_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 176, ""top_left_y"": 113, ""bottom_right_x"": 636, ""bottom_right_y"": 353}","{""Normal/Abnormal"":""N""}"
sperm_morph_266_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 139, ""top_left_y"": 228, ""bottom_right_x"": 599, ""bottom_right_y"": 468}","{""Normal/Abnormal"":""N""}"
sperm_morph_266_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 176, ""top_left_y"": 228, ""bottom_right_x"": 636, ""bottom_right_y"": 468}","{""Normal/Abnormal"":""N""}"
sperm_morph_267_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 167, ""top_left_y"": 6, ""bottom_right_x"": 287, ""bottom_right_y"": 250}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 488, ""top_left_y"": 331, ""bottom_right_x"": 608, ""bottom_right_y"": 575}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 167, ""top_left_y"": 331, ""bottom_right_x"": 287, ""bottom_right_y"": 575}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 165, ""top_left_y"": 111, ""bottom_right_x"": 552, ""bottom_right_y"": 513}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 223, ""top_left_y"": 68, ""bottom_right_x"": 610, ""bottom_right_y"": 470}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 165, ""top_left_y"": 68, ""bottom_right_x"": 552, ""bottom_right_y"": 470}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 312, ""top_left_y"": 141, ""bottom_right_x"": 689, ""bottom_right_y"": 276}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 86, ""top_left_y"": 305, ""bottom_right_x"": 463, ""bottom_right_y"": 440}","{""Normal/Abnormal"":""A""}"
sperm_morph_267_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 312, ""top_left_y"": 305, ""bottom_right_x"": 689, ""bottom_right_y"": 440}","{""Normal/Abnormal"":""A""}"
sperm_morph_268_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 78, ""top_left_y"": 92, ""bottom_right_x"": 596, ""bottom_right_y"": 307}","{""Normal/Abnormal"":""A""}"
sperm_morph_268_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 179, ""top_left_y"": 274, ""bottom_right_x"": 697, ""bottom_right_y"": 489}","{""Normal/Abnormal"":""A""}"
sperm_morph_268_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 78, ""top_left_y"": 274, ""bottom_right_x"": 596, ""bottom_right_y"": 489}","{""Normal/Abnormal"":""A""}"
sperm_morph_268_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 12, ""top_left_y"": 305, ""bottom_right_x"": 238, ""bottom_right_y"": 484}","{""Normal/Abnormal"":""A""}"
sperm_morph_268_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 537, ""top_left_y"": 97, ""bottom_right_x"": 763, ""bottom_right_y"": 276}","{""Normal/Abnormal"":""A""}"
sperm_morph_268_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 12, ""top_left_y"": 97, ""bottom_right_x"": 238, ""bottom_right_y"": 276}","{""Normal/Abnormal"":""A""}"
sperm_morph_269_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 373, ""top_left_y"": 198, ""bottom_right_x"": 450, ""bottom_right_y"": 301}","{""Normal/Abnormal"":""A""}"
sperm_morph_269_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 325, ""top_left_y"": 280, ""bottom_right_x"": 402, ""bottom_right_y"": 383}","{""Normal/Abnormal"":""A""}"
sperm_morph_269_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 373, ""top_left_y"": 280, ""bottom_right_x"": 450, ""bottom_right_y"": 383}","{""Normal/Abnormal"":""A""}"
sperm_morph_269_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 90, ""top_left_y"": 245, ""bottom_right_x"": 636, ""bottom_right_y"": 417}","{""Normal/Abnormal"":""N""}"
sperm_morph_269_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 139, ""top_left_y"": 164, ""bottom_right_x"": 685, ""bottom_right_y"": 336}","{""Normal/Abnormal"":""N""}"
sperm_morph_269_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 90, ""top_left_y"": 164, ""bottom_right_x"": 636, ""bottom_right_y"": 336}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 124, ""top_left_y"": 268, ""bottom_right_x"": 497, ""bottom_right_y"": 548}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 278, ""top_left_y"": 33, ""bottom_right_x"": 651, ""bottom_right_y"": 313}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 124, ""top_left_y"": 33, ""bottom_right_x"": 497, ""bottom_right_y"": 313}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 277, ""top_left_y"": 207, ""bottom_right_x"": 637, ""bottom_right_y"": 554}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 138, ""top_left_y"": 27, ""bottom_right_x"": 498, ""bottom_right_y"": 374}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 277, ""top_left_y"": 27, ""bottom_right_x"": 637, ""bottom_right_y"": 374}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 273, ""top_left_y"": 138, ""bottom_right_x"": 733, ""bottom_right_y"": 515}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 42, ""top_left_y"": 66, ""bottom_right_x"": 502, ""bottom_right_y"": 443}","{""Normal/Abnormal"":""N""}"
sperm_morph_270_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 273, ""top_left_y"": 66, ""bottom_right_x"": 733, ""bottom_right_y"": 443}","{""Normal/Abnormal"":""N""}"
sperm_morph_271_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 19, ""top_left_y"": 93, ""bottom_right_x"": 564, ""bottom_right_y"": 358}","{""Normal/Abnormal"":""N""}"
sperm_morph_271_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 211, ""top_left_y"": 223, ""bottom_right_x"": 756, ""bottom_right_y"": 488}","{""Normal/Abnormal"":""N""}"
sperm_morph_271_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 19, ""top_left_y"": 223, ""bottom_right_x"": 564, ""bottom_right_y"": 488}","{""Normal/Abnormal"":""N""}"
sperm_morph_271_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 175, ""top_left_y"": 275, ""bottom_right_x"": 357, ""bottom_right_y"": 424}","{""Normal/Abnormal"":""A""}"
sperm_morph_271_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 418, ""top_left_y"": 157, ""bottom_right_x"": 600, ""bottom_right_y"": 306}","{""Normal/Abnormal"":""A""}"
sperm_morph_271_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 175, ""top_left_y"": 157, ""bottom_right_x"": 357, ""bottom_right_y"": 306}","{""Normal/Abnormal"":""A""}"
sperm_morph_272_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 147, ""top_left_y"": 88, ""bottom_right_x"": 699, ""bottom_right_y"": 421}","{""Normal/Abnormal"":""N""}"
sperm_morph_272_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 76, ""top_left_y"": 160, ""bottom_right_x"": 628, ""bottom_right_y"": 493}","{""Normal/Abnormal"":""N""}"
sperm_morph_272_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 147, ""top_left_y"": 160, ""bottom_right_x"": 699, ""bottom_right_y"": 493}","{""Normal/Abnormal"":""N""}"
sperm_morph_272_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 485, ""top_left_y"": 218, ""bottom_right_x"": 692, ""bottom_right_y"": 504}","{""Normal/Abnormal"":""A""}"
sperm_morph_272_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 83, ""top_left_y"": 77, ""bottom_right_x"": 290, ""bottom_right_y"": 363}","{""Normal/Abnormal"":""A""}"
sperm_morph_272_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 485, ""top_left_y"": 77, ""bottom_right_x"": 692, ""bottom_right_y"": 363}","{""Normal/Abnormal"":""A""}"
sperm_morph_273_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 186, ""top_left_y"": 71, ""bottom_right_x"": 658, ""bottom_right_y"": 331}","{""Normal/Abnormal"":""N""}"
sperm_morph_273_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 117, ""top_left_y"": 250, ""bottom_right_x"": 589, ""bottom_right_y"": 510}","{""Normal/Abnormal"":""N""}"
sperm_morph_273_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 186, ""top_left_y"": 250, ""bottom_right_x"": 658, ""bottom_right_y"": 510}","{""Normal/Abnormal"":""N""}"
sperm_morph_273_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 345, ""top_left_y"": 267, ""bottom_right_x"": 526, ""bottom_right_y"": 401}","{""Normal/Abnormal"":""A""}"
sperm_morph_273_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 249, ""top_left_y"": 180, ""bottom_right_x"": 430, ""bottom_right_y"": 314}","{""Normal/Abnormal"":""A""}"
sperm_morph_273_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 345, ""top_left_y"": 180, ""bottom_right_x"": 526, ""bottom_right_y"": 314}","{""Normal/Abnormal"":""A""}"
sperm_morph_274_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 107, ""top_left_y"": 12, ""bottom_right_x"": 592, ""bottom_right_y"": 387}","{""Normal/Abnormal"":""A""}"
sperm_morph_274_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 183, ""top_left_y"": 194, ""bottom_right_x"": 668, ""bottom_right_y"": 569}","{""Normal/Abnormal"":""A""}"
sperm_morph_274_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 107, ""top_left_y"": 194, ""bottom_right_x"": 592, ""bottom_right_y"": 569}","{""Normal/Abnormal"":""A""}"
sperm_morph_275_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 115, ""top_left_y"": 246, ""bottom_right_x"": 712, ""bottom_right_y"": 389}","{""Normal/Abnormal"":""A""}"
sperm_morph_275_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 63, ""top_left_y"": 192, ""bottom_right_x"": 660, ""bottom_right_y"": 335}","{""Normal/Abnormal"":""A""}"
sperm_morph_275_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 115, ""top_left_y"": 192, ""bottom_right_x"": 712, ""bottom_right_y"": 335}","{""Normal/Abnormal"":""A""}"
sperm_morph_275_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 296, ""top_left_y"": 83, ""bottom_right_x"": 711, ""bottom_right_y"": 349}","{""Normal/Abnormal"":""A""}"
sperm_morph_275_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 64, ""top_left_y"": 232, ""bottom_right_x"": 479, ""bottom_right_y"": 498}","{""Normal/Abnormal"":""A""}"
sperm_morph_275_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 296, ""top_left_y"": 232, ""bottom_right_x"": 711, ""bottom_right_y"": 498}","{""Normal/Abnormal"":""A""}"
sperm_morph_276_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 47, ""top_left_y"": 91, ""bottom_right_x"": 544, ""bottom_right_y"": 329}","{""Normal/Abnormal"":""A""}"
sperm_morph_276_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 231, ""top_left_y"": 252, ""bottom_right_x"": 728, ""bottom_right_y"": 490}","{""Normal/Abnormal"":""A""}"
sperm_morph_276_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 47, ""top_left_y"": 252, ""bottom_right_x"": 544, ""bottom_right_y"": 490}","{""Normal/Abnormal"":""A""}"
sperm_morph_276_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 365, ""top_left_y"": 369, ""bottom_right_x"": 497, ""bottom_right_y"": 489}","{""Normal/Abnormal"":""A""}"
sperm_morph_276_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 278, ""top_left_y"": 92, ""bottom_right_x"": 410, ""bottom_right_y"": 212}","{""Normal/Abnormal"":""A""}"
sperm_morph_276_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 365, ""top_left_y"": 92, ""bottom_right_x"": 497, ""bottom_right_y"": 212}","{""Normal/Abnormal"":""A""}"
sperm_morph_277_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 174, ""top_left_y"": 110, ""bottom_right_x"": 584, ""bottom_right_y"": 363}","{""Normal/Abnormal"":""N""}"
sperm_morph_277_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 191, ""top_left_y"": 218, ""bottom_right_x"": 601, ""bottom_right_y"": 471}","{""Normal/Abnormal"":""N""}"
sperm_morph_277_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 174, ""top_left_y"": 218, ""bottom_right_x"": 584, ""bottom_right_y"": 471}","{""Normal/Abnormal"":""N""}"
sperm_morph_277_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 106, ""top_left_y"": 11, ""bottom_right_x"": 265, ""bottom_right_y"": 500}","{""Normal/Abnormal"":""N""}"
sperm_morph_277_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 510, ""top_left_y"": 81, ""bottom_right_x"": 669, ""bottom_right_y"": 570}","{""Normal/Abnormal"":""N""}"
sperm_morph_277_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 106, ""top_left_y"": 81, ""bottom_right_x"": 265, ""bottom_right_y"": 570}","{""Normal/Abnormal"":""N""}"
sperm_morph_277_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 8, ""top_left_y"": 480, ""bottom_right_x"": 123, ""bottom_right_y"": 581}","{""Normal/Abnormal"":""A""}"
sperm_morph_277_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 652, ""top_left_y"": 0, ""bottom_right_x"": 767, ""bottom_right_y"": 101}","{""Normal/Abnormal"":""A""}"
sperm_morph_277_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 8, ""top_left_y"": 0, ""bottom_right_x"": 123, ""bottom_right_y"": 101}","{""Normal/Abnormal"":""A""}"
sperm_morph_278_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 109, ""top_left_y"": 84, ""bottom_right_x"": 602, ""bottom_right_y"": 278}","{""Normal/Abnormal"":""N""}"
sperm_morph_278_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 173, ""top_left_y"": 303, ""bottom_right_x"": 666, ""bottom_right_y"": 497}","{""Normal/Abnormal"":""N""}"
sperm_morph_278_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 109, ""top_left_y"": 303, ""bottom_right_x"": 602, ""bottom_right_y"": 497}","{""Normal/Abnormal"":""N""}"
sperm_morph_278_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 8, ""top_left_y"": 89, ""bottom_right_x"": 532, ""bottom_right_y"": 339}","{""Normal/Abnormal"":""A""}"
sperm_morph_278_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 243, ""top_left_y"": 242, ""bottom_right_x"": 767, ""bottom_right_y"": 492}","{""Normal/Abnormal"":""A""}"
sperm_morph_278_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 8, ""top_left_y"": 242, ""bottom_right_x"": 532, ""bottom_right_y"": 492}","{""Normal/Abnormal"":""A""}"
sperm_morph_278_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 183, ""top_left_y"": 289, ""bottom_right_x"": 476, ""bottom_right_y"": 472}","{""Normal/Abnormal"":""A""}"
sperm_morph_278_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 299, ""top_left_y"": 109, ""bottom_right_x"": 592, ""bottom_right_y"": 292}","{""Normal/Abnormal"":""A""}"
sperm_morph_278_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 183, ""top_left_y"": 109, ""bottom_right_x"": 476, ""bottom_right_y"": 292}","{""Normal/Abnormal"":""A""}"
