filename,top_left_x,top_left_y,bottom_right_x,bottom_right_y,normal_abnormal
sperm_morph_59_resized_ud.jpeg,2,181,400,441,Abnormal
sperm_morph_392_resized_lr_ud.jpeg,93,176,621,405,Abnormal
sperm_morph_339_resized.jpeg,178,164,629,512,Normal
sperm_morph_1043_resized_lr_ud.jpeg,186,191,655,431,Normal
sperm_morph_368_resized_lr.jpeg,364,129,489,571,Normal
sperm_morph_1063_resized_ud.jpeg,182,238,652,510,Normal
sperm_morph_334_resized_lr_ud.jpeg,268,26,723,116,Abnormal
sperm_morph_997_resized_lr_ud.jpeg,207,126,655,410,Abnormal
sperm_morph_541_resized.jpeg,204,151,573,471,Abnormal
sperm_morph_634_resized_ud.jpeg,47,58,485,473,Normal
sperm_morph_234_resized_lr_ud.jpeg,168,227,743,480,Normal
sperm_morph_301_resized.jpeg,54,108,674,317,Abnormal
sperm_morph_1050_resized_lr_ud.jpeg,226,78,585,545,Normal
sperm_morph_675_resized_ud.jpeg,303,103,535,563,Normal
sperm_morph_211_resized_ud.jpeg,35,121,696,469,Abnormal
sperm_morph_477_resized_lr.jpeg,71,135,619,516,Normal
sperm_morph_954_resized_ud.jpeg,198,146,508,411,Normal
sperm_morph_1048_resized_ud.jpeg,22,276,717,437,Normal
sperm_morph_906_resized.jpeg,279,464,668,576,Abnormal
sperm_morph_259_resized_lr.jpeg,663,104,754,272,Abnormal
sperm_morph_362_resized_lr.jpeg,265,239,736,570,Abnormal
sperm_morph_235_resized_lr_ud.jpeg,25,145,671,445,Normal
sperm_morph_877_resized_lr.jpeg,123,213,640,562,Normal
sperm_morph_455_resized_ud.jpeg,100,371,480,499,Abnormal
sperm_morph_519_resized_ud.jpeg,138,82,648,290,Normal
sperm_morph_874_resized_lr_ud.jpeg,557,362,769,472,Abnormal
sperm_morph_151_resized_ud.jpeg,253,158,667,424,Normal
sperm_morph_944_resized_lr.jpeg,383,406,530,542,Abnormal
sperm_morph_791_resized_lr_ud.jpeg,25,133,580,300,Abnormal
sperm_morph_335_resized_ud.jpeg,10,131,411,220,Abnormal
sperm_morph_252_resized.jpeg,177,181,717,500,Abnormal
sperm_morph_666_resized_lr_ud.jpeg,68,36,172,217,Abnormal
sperm_morph_534_resized_ud.jpeg,326,358,474,443,Abnormal
sperm_morph_655_resized_lr.jpeg,381,167,580,527,Normal
sperm_morph_449_resized_ud.jpeg,318,23,527,574,Abnormal
sperm_morph_348_resized.jpeg,23,193,352,415,Abnormal
sperm_morph_449_resized_ud.jpeg,77,230,304,341,Abnormal
sperm_morph_247_resized_ud.jpeg,332,102,562,569,Normal
sperm_morph_752_resized_ud.jpeg,33,88,204,417,Abnormal
sperm_morph_1032_resized.jpeg,315,150,684,357,Normal
sperm_morph_919_resized_ud.jpeg,71,103,470,490,Normal
sperm_morph_468_resized_lr.jpeg,123,145,563,442,Abnormal
sperm_morph_1110_resized_lr.jpeg,205,11,423,556,Normal
sperm_morph_512_resized.jpeg,406,140,767,275,Abnormal
sperm_morph_1032_resized_ud.jpeg,28,237,250,529,Normal
sperm_morph_229_resized_lr.jpeg,22,2,551,311,Normal
sperm_morph_1026_resized_lr_ud.jpeg,149,461,268,575,Abnormal
sperm_morph_20_resized.jpeg,99,235,717,289,Normal
sperm_morph_1103_resized.jpeg,214,48,754,385,Normal
sperm_morph_689_resized_ud.jpeg,517,105,770,376,Abnormal
sperm_morph_935_resized.jpeg,343,222,569,446,Abnormal
sperm_morph_575_resized.jpeg,4,149,514,273,Normal
sperm_morph_350_resized_ud.jpeg,666,351,769,488,Abnormal
sperm_morph_684_resized_lr.jpeg,381,55,616,188,Abnormal
sperm_morph_496_resized_lr_ud.jpeg,284,32,521,570,Abnormal
sperm_morph_147_resized_ud.jpeg,387,177,614,458,Normal
sperm_morph_573_resized.jpeg,88,161,639,465,Abnormal
sperm_morph_716_resized_lr.jpeg,155,35,551,453,Abnormal
sperm_morph_296_resized_ud.jpeg,168,53,650,466,Normal
sperm_morph_317_resized.jpeg,6,17,286,95,Abnormal
sperm_morph_59_resized.jpeg,399,325,772,441,Abnormal
sperm_morph_775_resized_lr.jpeg,399,25,727,483,Abnormal
sperm_morph_664_resized.jpeg,81,70,243,326,Abnormal
sperm_morph_908_resized_ud.jpeg,59,466,400,574,Abnormal
sperm_morph_263_resized_ud.jpeg,74,337,396,579,Abnormal
sperm_morph_983_resized_lr.jpeg,60,94,612,452,Normal
sperm_morph_324_resized_lr_ud.jpeg,413,459,521,558,Abnormal
sperm_morph_752_resized_lr_ud.jpeg,143,56,475,289,Abnormal
sperm_morph_1087_resized_ud.jpeg,176,104,556,562,Normal
sperm_morph_803_resized_lr.jpeg,58,21,526,281,Normal
sperm_morph_1057_resized_ud.jpeg,286,52,451,180,Abnormal
sperm_morph_934_resized_ud.jpeg,111,92,751,322,Abnormal
sperm_morph_204_resized_lr_ud.jpeg,147,282,613,539,Abnormal
sperm_morph_773_resized_ud.jpeg,259,88,563,530,Abnormal
sperm_morph_65_resized.jpeg,449,177,767,334,Abnormal
sperm_morph_331_resized_lr.jpeg,136,154,717,553,Abnormal
sperm_morph_200_resized.jpeg,26,213,177,350,Abnormal
sperm_morph_320_resized_lr_ud.jpeg,381,208,468,363,Abnormal
sperm_morph_988_resized.jpeg,35,427,171,563,Abnormal
sperm_morph_1083_resized_lr.jpeg,212,3,537,556,Normal
sperm_morph_732_resized_lr.jpeg,2,290,247,425,Abnormal
sperm_morph_515_resized_ud.jpeg,310,209,692,521,Normal
sperm_morph_209_resized_lr.jpeg,302,157,635,456,Abnormal
sperm_morph_154_resized_lr.jpeg,341,206,579,342,Abnormal
sperm_morph_508_resized_lr_ud.jpeg,262,16,531,522,Normal
sperm_morph_704_resized_lr.jpeg,74,315,167,460,Abnormal
sperm_morph_390_resized_lr.jpeg,266,125,589,562,Abnormal
sperm_morph_290_resized_lr_ud.jpeg,237,39,716,250,Abnormal
sperm_morph_196_resized.jpeg,157,76,622,362,Abnormal
sperm_morph_600_resized_lr_ud.jpeg,167,87,727,237,Normal
sperm_morph_415_resized_ud.jpeg,99,43,636,361,Abnormal
sperm_morph_268_resized.jpeg,179,92,697,307,Abnormal
sperm_morph_450_resized_ud.jpeg,318,173,747,316,Abnormal
sperm_morph_199_resized.jpeg,78,65,763,270,Abnormal
sperm_morph_110_resized_lr_ud.jpeg,45,259,607,559,Abnormal
sperm_morph_531_resized_lr.jpeg,501,214,684,439,Abnormal
sperm_morph_246_resized.jpeg,271,284,752,429,Abnormal
sperm_morph_70_resized_lr.jpeg,156,152,493,352,Abnormal
sperm_morph_417_resized_lr.jpeg,9,182,396,330,Abnormal
sperm_morph_1076_resized_lr_ud.jpeg,91,352,549,509,Normal
sperm_morph_712_resized_lr_ud.jpeg,391,137,644,346,Abnormal
sperm_morph_1017_resized_lr_ud.jpeg,157,11,470,578,Normal
sperm_morph_556_resized_lr.jpeg,132,319,442,449,Abnormal
sperm_morph_62_resized_lr_ud.jpeg,75,133,715,303,Abnormal
sperm_morph_389_resized_lr_ud.jpeg,127,126,754,237,Abnormal
sperm_morph_963_resized_lr_ud.jpeg,470,316,671,462,Abnormal
sperm_morph_825_resized_ud.jpeg,237,34,598,562,Abnormal
sperm_morph_426_resized_ud.jpeg,192,123,750,529,Abnormal
sperm_morph_295_resized.jpeg,299,81,637,564,Abnormal
sperm_morph_703_resized_ud.jpeg,285,23,408,563,Abnormal
sperm_morph_450_resized_lr.jpeg,160,436,317,569,Abnormal
sperm_morph_760_resized_lr_ud.jpeg,234,70,512,538,Normal
sperm_morph_1076_resized_lr.jpeg,161,206,432,347,Abnormal
sperm_morph_169_resized_lr_ud.jpeg,150,215,464,522,Normal
sperm_morph_666_resized.jpeg,28,240,191,416,Abnormal
sperm_morph_1048_resized.jpeg,343,18,697,140,Abnormal
sperm_morph_296_resized.jpeg,610,12,738,160,Abnormal
sperm_morph_393_resized_ud.jpeg,110,14,643,287,Abnormal
sperm_morph_313_resized_ud.jpeg,13,326,241,552,Normal
sperm_morph_1025_resized_lr.jpeg,264,165,536,541,Normal
sperm_morph_261_resized_ud.jpeg,472,212,763,404,Abnormal
sperm_morph_920_resized_lr_ud.jpeg,80,220,653,390,Abnormal
sperm_morph_160_resized_lr.jpeg,340,13,501,372,Normal
sperm_morph_99_resized_ud.jpeg,111,150,701,481,Abnormal
sperm_morph_192_resized_lr.jpeg,195,12,549,507,Abnormal
sperm_morph_1092_resized_lr_ud.jpeg,61,175,696,502,Normal
sperm_morph_605_resized_lr.jpeg,11,89,117,566,Abnormal
sperm_morph_791_resized.jpeg,195,281,750,448,Abnormal
sperm_morph_624_resized_lr.jpeg,515,351,647,472,Abnormal
sperm_morph_851_resized_ud.jpeg,219,149,547,383,Abnormal
sperm_morph_172_resized_lr.jpeg,38,48,538,548,Abnormal
sperm_morph_379_resized_lr.jpeg,42,270,566,427,Abnormal
sperm_morph_836_resized.jpeg,275,128,698,473,Abnormal
sperm_morph_83_resized_ud.jpeg,39,322,503,564,Abnormal
sperm_morph_622_resized_ud.jpeg,204,51,668,306,Abnormal
sperm_morph_866_resized.jpeg,236,60,574,561,Abnormal
sperm_morph_537_resized.jpeg,218,42,636,574,Normal
sperm_morph_961_resized_lr_ud.jpeg,422,28,590,189,Abnormal
sperm_morph_103_resized_lr.jpeg,100,250,651,461,Abnormal
sperm_morph_1045_resized_lr_ud.jpeg,32,365,190,539,Abnormal
sperm_morph_871_resized_lr.jpeg,148,79,713,411,Abnormal
sperm_morph_1039_resized_ud.jpeg,7,247,92,423,Normal
sperm_morph_638_resized_lr.jpeg,280,381,557,497,Abnormal
sperm_morph_418_resized_lr_ud.jpeg,103,83,644,399,Abnormal
sperm_morph_925_resized_ud.jpeg,74,161,607,391,Abnormal
sperm_morph_965_resized_lr.jpeg,230,110,537,546,Abnormal
sperm_morph_658_resized_lr.jpeg,446,271,615,440,Abnormal
sperm_morph_463_resized_ud.jpeg,232,132,765,378,Normal
sperm_morph_553_resized_lr_ud.jpeg,195,60,692,340,Normal
sperm_morph_1044_resized.jpeg,115,26,704,204,Normal
sperm_morph_85_resized.jpeg,206,107,622,490,Abnormal
sperm_morph_771_resized_lr_ud.jpeg,8,14,241,116,Abnormal
sperm_morph_361_resized_lr_ud.jpeg,25,52,664,182,Abnormal
sperm_morph_544_resized_lr.jpeg,91,282,652,368,Normal
sperm_morph_316_resized_lr.jpeg,315,9,394,570,Abnormal
sperm_morph_758_resized_ud.jpeg,54,71,675,273,Normal
sperm_morph_1024_resized_lr.jpeg,157,74,727,323,Normal
sperm_morph_300_resized_lr_ud.jpeg,111,258,681,447,Normal
sperm_morph_1024_resized_lr_ud.jpeg,157,258,727,507,Normal
sperm_morph_179_resized_ud.jpeg,203,249,676,479,Abnormal
sperm_morph_471_resized_lr.jpeg,31,181,666,508,Abnormal
sperm_morph_890_resized_ud.jpeg,457,283,729,537,Abnormal
sperm_morph_283_resized_ud.jpeg,21,220,609,435,Abnormal
sperm_morph_876_resized_lr.jpeg,117,115,675,392,Abnormal
sperm_morph_828_resized_lr_ud.jpeg,460,86,630,509,Abnormal
sperm_morph_259_resized_lr_ud.jpeg,663,309,754,477,Abnormal
sperm_morph_891_resized_lr_ud.jpeg,298,80,468,561,Normal
sperm_morph_705_resized_lr_ud.jpeg,111,33,528,497,Normal
sperm_morph_214_resized_ud.jpeg,378,386,579,546,Abnormal
sperm_morph_788_resized_lr.jpeg,8,397,592,512,Abnormal
sperm_morph_617_resized_lr_ud.jpeg,217,116,532,290,Abnormal
sperm_morph_25_resized.jpeg,75,118,566,376,Normal
sperm_morph_363_resized.jpeg,105,191,594,558,Normal
sperm_morph_47_resized_lr_ud.jpeg,179,288,411,463,Abnormal
sperm_morph_915_resized.jpeg,287,177,722,560,Normal
sperm_morph_395_resized_lr_ud.jpeg,68,142,695,411,Abnormal
sperm_morph_905_resized.jpeg,618,19,762,289,Abnormal
sperm_morph_1002_resized_lr_ud.jpeg,258,107,626,573,Normal
sperm_morph_76_resized_ud.jpeg,149,181,662,333,Abnormal
sperm_morph_323_resized_ud.jpeg,148,70,557,557,Abnormal
sperm_morph_256_resized_lr.jpeg,292,14,472,560,Normal
sperm_morph_601_resized_lr_ud.jpeg,496,343,724,493,Abnormal
sperm_morph_524_resized.jpeg,14,289,516,424,Abnormal
sperm_morph_831_resized.jpeg,193,237,535,529,Abnormal
sperm_morph_1022_resized.jpeg,497,162,758,399,Abnormal
sperm_morph_34_resized_lr.jpeg,88,139,509,388,Abnormal
sperm_morph_307_resized_lr_ud.jpeg,409,222,750,379,Abnormal
sperm_morph_917_resized_lr.jpeg,163,237,557,491,Abnormal
sperm_morph_247_resized_lr_ud.jpeg,213,102,443,569,Normal
sperm_morph_1058_resized_lr.jpeg,141,63,755,274,Normal
sperm_morph_420_resized.jpeg,146,129,618,573,Abnormal
sperm_morph_1037_resized_ud.jpeg,28,132,727,509,Normal
sperm_morph_1005_resized.jpeg,153,158,667,374,Normal
sperm_morph_324_resized_ud.jpeg,254,459,362,558,Abnormal
sperm_morph_373_resized_lr.jpeg,222,216,662,335,Abnormal
sperm_morph_53_resized_lr.jpeg,232,14,634,327,Abnormal
sperm_morph_585_resized_ud.jpeg,74,204,366,397,Abnormal
sperm_morph_158_resized_ud.jpeg,247,89,554,490,Abnormal
sperm_morph_949_resized_ud.jpeg,34,167,615,302,Normal
sperm_morph_323_resized_lr.jpeg,218,24,627,511,Abnormal
sperm_morph_527_resized_lr.jpeg,581,252,671,369,Abnormal
sperm_morph_950_resized.jpeg,671,201,737,354,Abnormal
sperm_morph_291_resized_lr.jpeg,162,3,310,467,Abnormal
sperm_morph_739_resized_lr_ud.jpeg,239,138,674,350,Abnormal
sperm_morph_1061_resized_lr.jpeg,77,11,507,505,Normal
sperm_morph_1070_resized.jpeg,252,100,606,470,Normal
sperm_morph_1025_resized.jpeg,239,165,511,541,Normal
sperm_morph_355_resized_ud.jpeg,61,209,184,577,Abnormal
sperm_morph_375_resized_lr_ud.jpeg,415,61,544,172,Abnormal
sperm_morph_331_resized_lr_ud.jpeg,136,28,717,427,Abnormal
sperm_morph_169_resized_ud.jpeg,311,215,625,522,Normal
sperm_morph_40_resized.jpeg,55,213,697,417,Abnormal
sperm_morph_774_resized.jpeg,363,64,539,447,Abnormal
sperm_morph_176_resized_lr_ud.jpeg,356,169,568,575,Abnormal
sperm_morph_1034_resized_lr_ud.jpeg,119,468,410,572,Normal
sperm_morph_88_resized.jpeg,28,59,190,266,Abnormal
sperm_morph_356_resized.jpeg,228,154,739,486,Normal
sperm_morph_843_resized_ud.jpeg,270,112,672,280,Abnormal
sperm_morph_834_resized_ud.jpeg,298,149,597,376,Abnormal
sperm_morph_352_resized_lr.jpeg,306,72,654,471,Normal
sperm_morph_221_resized_ud.jpeg,161,35,527,461,Abnormal
sperm_morph_214_resized.jpeg,235,217,619,371,Abnormal
sperm_morph_450_resized_lr.jpeg,337,35,738,477,Abnormal
sperm_morph_286_resized_lr_ud.jpeg,500,98,730,570,Abnormal
sperm_morph_159_resized_lr_ud.jpeg,230,177,577,346,Abnormal
sperm_morph_1049_resized_ud.jpeg,239,85,712,479,Normal
sperm_morph_791_resized_lr.jpeg,25,281,580,448,Abnormal
sperm_morph_283_resized_lr_ud.jpeg,166,220,754,435,Abnormal
sperm_morph_169_resized_lr.jpeg,150,59,464,366,Normal
sperm_morph_879_resized_lr.jpeg,418,450,745,581,Abnormal
sperm_morph_190_resized_lr.jpeg,102,209,758,340,Abnormal
sperm_morph_398_resized_ud.jpeg,168,26,501,485,Abnormal
sperm_morph_56_resized_ud.jpeg,222,185,771,304,Abnormal
sperm_morph_845_resized_lr.jpeg,302,152,648,490,Abnormal
sperm_morph_246_resized_lr.jpeg,217,153,627,563,Abnormal
sperm_morph_225_resized_lr.jpeg,123,131,591,458,Abnormal
sperm_morph_903_resized_lr.jpeg,62,232,712,397,Normal
sperm_morph_956_resized_lr.jpeg,103,186,498,519,Abnormal
sperm_morph_146_resized_ud.jpeg,235,188,713,419,Abnormal
sperm_morph_974_resized_lr_ud.jpeg,295,373,475,528,Abnormal
sperm_morph_700_resized.jpeg,30,279,311,444,Abnormal
sperm_morph_960_resized_lr_ud.jpeg,197,211,636,478,Abnormal
sperm_morph_966_resized_ud.jpeg,58,94,553,300,Abnormal
sperm_morph_524_resized.jpeg,215,223,348,333,Abnormal
sperm_morph_1095_resized.jpeg,160,110,752,333,Normal
sperm_morph_190_resized_lr_ud.jpeg,248,178,591,491,Normal
sperm_morph_427_resized.jpeg,186,48,562,532,Abnormal
sperm_morph_921_resized_lr.jpeg,174,186,703,559,Normal
sperm_morph_471_resized_ud.jpeg,109,73,744,400,Abnormal
sperm_morph_270_resized.jpeg,42,138,502,515,Normal
sperm_morph_410_resized.jpeg,286,219,748,490,Abnormal
sperm_morph_521_resized.jpeg,286,315,771,474,Abnormal
sperm_morph_518_resized.jpeg,163,290,632,489,Normal
sperm_morph_472_resized_lr_ud.jpeg,10,60,739,283,Abnormal
sperm_morph_644_resized_lr.jpeg,381,282,563,496,Abnormal
sperm_morph_1102_resized_lr_ud.jpeg,149,317,694,457,Normal
sperm_morph_1047_resized_lr.jpeg,46,170,707,434,Normal
sperm_morph_417_resized.jpeg,379,182,766,330,Abnormal
sperm_morph_744_resized_lr.jpeg,115,333,754,501,Normal
sperm_morph_816_resized_lr.jpeg,248,240,481,480,Abnormal
sperm_morph_706_resized_lr.jpeg,271,208,638,446,Abnormal
sperm_morph_750_resized_ud.jpeg,234,79,582,427,Abnormal
sperm_morph_1086_resized_lr.jpeg,244,55,629,532,Normal
sperm_morph_195_resized_lr_ud.jpeg,40,100,253,234,Abnormal
sperm_morph_850_resized_ud.jpeg,150,9,412,223,Abnormal
sperm_morph_1021_resized_ud.jpeg,73,101,640,525,Normal
sperm_morph_664_resized_lr.jpeg,532,70,694,326,Abnormal
sperm_morph_237_resized_lr.jpeg,151,79,651,542,Abnormal
sperm_morph_462_resized_lr_ud.jpeg,303,7,709,114,Abnormal
sperm_morph_686_resized.jpeg,262,345,395,492,Abnormal
sperm_morph_25_resized_lr.jpeg,209,118,700,376,Normal
sperm_morph_168_resized.jpeg,214,118,725,481,Abnormal
sperm_morph_589_resized.jpeg,108,133,761,363,Abnormal
sperm_morph_385_resized.jpeg,136,346,750,520,Abnormal
sperm_morph_911_resized_lr_ud.jpeg,343,27,540,558,Abnormal
sperm_morph_560_resized.jpeg,350,128,503,575,Abnormal
sperm_morph_252_resized_lr_ud.jpeg,58,81,598,400,Abnormal
sperm_morph_549_resized.jpeg,315,18,666,504,Abnormal
sperm_morph_489_resized.jpeg,326,301,547,577,Abnormal
sperm_morph_788_resized_lr_ud.jpeg,386,135,580,484,Abnormal
sperm_morph_475_resized.jpeg,146,31,695,302,Normal
sperm_morph_256_resized.jpeg,303,14,483,560,Normal
sperm_morph_431_resized_lr.jpeg,123,338,658,512,Abnormal
sperm_morph_503_resized_ud.jpeg,129,15,662,216,Abnormal
sperm_morph_978_resized_lr.jpeg,443,94,556,228,Abnormal
sperm_morph_420_resized_lr_ud.jpeg,298,232,645,542,Abnormal
sperm_morph_746_resized_lr.jpeg,393,14,538,413,Abnormal
sperm_morph_845_resized_ud.jpeg,127,91,473,429,Abnormal
sperm_morph_989_resized_ud.jpeg,313,47,665,567,Normal
sperm_morph_652_resized_lr.jpeg,179,167,683,497,Normal
sperm_morph_710_resized_lr_ud.jpeg,378,43,560,461,Normal
sperm_morph_501_resized_lr_ud.jpeg,159,103,762,260,Normal
sperm_morph_151_resized.jpeg,413,59,577,398,Abnormal
sperm_morph_340_resized_ud.jpeg,336,84,608,562,Abnormal
sperm_morph_782_resized_lr.jpeg,140,162,586,371,Abnormal
sperm_morph_848_resized_ud.jpeg,74,69,349,225,Abnormal
sperm_morph_670_resized_lr.jpeg,392,212,518,326,Abnormal
sperm_morph_421_resized_lr_ud.jpeg,17,80,625,278,Abnormal
sperm_morph_770_resized_lr_ud.jpeg,144,83,673,199,Normal
sperm_morph_664_resized_lr_ud.jpeg,165,118,616,559,Normal
sperm_morph_678_resized_lr_ud.jpeg,289,278,396,375,Abnormal
sperm_morph_560_resized_lr_ud.jpeg,272,6,425,453,Abnormal
sperm_morph_1108_resized.jpeg,590,267,665,419,Abnormal
sperm_morph_828_resized.jpeg,145,72,315,495,Abnormal
sperm_morph_463_resized_ud.jpeg,13,222,273,386,Abnormal
sperm_morph_640_resized.jpeg,125,226,737,337,Abnormal
sperm_morph_1109_resized_lr_ud.jpeg,54,202,642,460,Normal
sperm_morph_527_resized_ud.jpeg,5,264,76,367,Abnormal
sperm_morph_819_resized_lr_ud.jpeg,125,281,739,424,Abnormal
sperm_morph_1105_resized.jpeg,87,83,607,497,Normal
sperm_morph_835_resized_lr.jpeg,169,215,506,472,Abnormal
sperm_morph_592_resized_lr_ud.jpeg,4,110,478,546,Normal
sperm_morph_589_resized_lr_ud.jpeg,14,218,667,448,Abnormal
sperm_morph_996_resized_lr.jpeg,139,391,399,564,Abnormal
sperm_morph_885_resized_lr.jpeg,572,339,753,469,Abnormal
sperm_morph_368_resized_ud.jpeg,286,10,411,452,Normal
sperm_morph_365_resized_lr.jpeg,220,141,719,305,Abnormal
sperm_morph_03_resized_lr_ud.jpeg,231,190,706,424,Abnormal
sperm_morph_930_resized.jpeg,381,289,661,422,Abnormal
sperm_morph_608_resized_lr.jpeg,239,94,565,511,Normal
sperm_morph_03_resized_lr.jpeg,231,157,706,391,Abnormal
sperm_morph_360_resized.jpeg,154,90,302,433,Abnormal
sperm_morph_143_resized.jpeg,109,164,643,378,Abnormal
sperm_morph_178_resized_lr_ud.jpeg,188,295,498,491,Abnormal
sperm_morph_572_resized.jpeg,222,164,738,321,Abnormal
sperm_morph_568_resized_lr_ud.jpeg,285,49,550,543,Abnormal
sperm_morph_1024_resized.jpeg,48,74,618,323,Normal
sperm_morph_399_resized_lr_ud.jpeg,172,131,740,304,Abnormal
sperm_morph_528_resized_ud.jpeg,210,162,569,454,Abnormal
sperm_morph_958_resized_lr.jpeg,269,59,637,513,Abnormal
sperm_morph_417_resized_lr_ud.jpeg,9,251,396,399,Abnormal
sperm_morph_359_resized_lr_ud.jpeg,39,52,659,240,Normal
sperm_morph_801_resized_lr.jpeg,49,92,184,217,Abnormal
sperm_morph_157_resized_lr.jpeg,75,63,678,309,Abnormal
sperm_morph_05_resized.jpeg,40,125,573,427,Abnormal
sperm_morph_780_resized.jpeg,203,107,614,568,Abnormal
sperm_morph_767_resized_lr_ud.jpeg,24,274,206,436,Abnormal
sperm_morph_1053_resized.jpeg,22,103,546,429,Normal
sperm_morph_695_resized.jpeg,108,310,522,568,Normal
sperm_morph_740_resized_lr.jpeg,239,134,363,292,Abnormal
sperm_morph_39_resized_lr_ud.jpeg,333,245,451,392,Abnormal
sperm_morph_31_resized_lr_ud.jpeg,581,9,713,570,Normal
sperm_morph_540_resized_lr_ud.jpeg,135,229,341,385,Abnormal
sperm_morph_163_resized_lr.jpeg,405,139,531,423,Abnormal
sperm_morph_329_resized_lr.jpeg,265,86,696,525,Normal
sperm_morph_52_resized_ud.jpeg,267,52,712,466,Abnormal
sperm_morph_353_resized_lr.jpeg,468,435,714,568,Abnormal
sperm_morph_307_resized_ud.jpeg,25,222,366,379,Abnormal
sperm_morph_134_resized_ud.jpeg,158,190,746,483,Abnormal
sperm_morph_1058_resized.jpeg,20,63,634,274,Normal
sperm_morph_394_resized_lr.jpeg,98,193,682,462,Abnormal
sperm_morph_784_resized_lr_ud.jpeg,289,295,734,387,Abnormal
sperm_morph_34_resized_lr_ud.jpeg,88,193,509,442,Abnormal
sperm_morph_766_resized.jpeg,271,110,407,286,Abnormal
sperm_morph_385_resized_lr_ud.jpeg,25,61,639,235,Abnormal
sperm_morph_769_resized_lr_ud.jpeg,1,68,357,263,Abnormal
sperm_morph_307_resized.jpeg,25,202,366,359,Abnormal
sperm_morph_589_resized_ud.jpeg,345,2,580,494,Abnormal
sperm_morph_468_resized.jpeg,212,145,652,442,Abnormal
sperm_morph_678_resized_lr_ud.jpeg,107,372,246,541,Abnormal
sperm_morph_417_resized_ud.jpeg,100,53,352,319,Abnormal
sperm_morph_197_resized_lr_ud.jpeg,581,10,761,218,Abnormal
sperm_morph_1091_resized_lr.jpeg,69,7,653,407,Normal
sperm_morph_916_resized_ud.jpeg,141,231,739,397,Normal
sperm_morph_602_resized.jpeg,18,229,127,349,Abnormal
sperm_morph_675_resized.jpeg,303,18,535,478,Normal
sperm_morph_629_resized.jpeg,5,48,208,401,Abnormal
sperm_morph_326_resized_lr_ud.jpeg,135,426,461,559,Abnormal
sperm_morph_399_resized_lr.jpeg,172,277,740,450,Abnormal
sperm_morph_676_resized_lr.jpeg,582,210,742,344,Abnormal
sperm_morph_140_resized_ud.jpeg,270,253,466,385,Abnormal
sperm_morph_970_resized_lr_ud.jpeg,240,66,544,541,Normal
sperm_morph_47_resized_lr.jpeg,179,118,411,293,Abnormal
sperm_morph_973_resized_lr.jpeg,574,190,730,346,Abnormal
sperm_morph_307_resized_lr.jpeg,409,202,750,359,Abnormal
sperm_morph_126_resized_lr.jpeg,201,106,596,463,Abnormal
sperm_morph_864_resized.jpeg,104,68,455,518,Abnormal
sperm_morph_341_resized_lr_ud.jpeg,12,402,219,534,Abnormal
sperm_morph_855_resized_lr_ud.jpeg,97,206,676,372,Abnormal
sperm_morph_202_resized.jpeg,233,7,445,456,Abnormal
sperm_morph_926_resized_lr.jpeg,168,216,715,417,Abnormal
sperm_morph_892_resized_lr.jpeg,185,242,652,524,Abnormal
sperm_morph_42_resized_lr.jpeg,561,19,765,228,Abnormal
sperm_morph_107_resized_lr_ud.jpeg,265,164,543,571,Abnormal
sperm_morph_936_resized.jpeg,153,45,477,205,Abnormal
sperm_morph_410_resized_lr.jpeg,27,219,489,490,Abnormal
sperm_morph_904_resized.jpeg,73,180,622,500,Abnormal
sperm_morph_746_resized_ud.jpeg,237,168,382,567,Abnormal
sperm_morph_678_resized_ud.jpeg,529,372,668,541,Abnormal
sperm_morph_258_resized_lr_ud.jpeg,271,91,512,565,Normal
sperm_morph_89_resized_lr_ud.jpeg,222,18,607,541,Abnormal
